,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2017-10-09 00:00:00,24,69.4,39,64.8,36,60.1,99,64.2,3,0
1,2017-10-09 00:05:00,21,69.2,36,64.6,33,59.9,90,64.0,3,0
2,2017-10-09 00:10:00,22,69.5,38,64.9,35,60.2,95,64.3,3,0
3,2017-10-09 00:15:00,14,69.4,30,64.8,29,60.1,73,63.8,3,0
4,2017-10-09 00:20:00,18,69.1,34,64.5,32,59.8,84,63.7,3,0
5,2017-10-09 00:25:00,18,68.5,33,63.9,31,59.2,82,63.2,3,0
6,2017-10-09 00:30:00,14,68.7,30,64.0,28,59.4,72,63.1,3,0
7,2017-10-09 00:35:00,12,69.0,28,64.3,27,59.7,67,63.3,3,0
8,2017-10-09 00:40:00,12,69.1,28,64.5,27,59.8,67,63.4,3,0
9,2017-10-09 00:45:00,14,68.7,30,64.0,29,59.4,73,63.1,3,0
10,2017-10-09 00:50:00,12,69.0,27,64.3,27,59.7,66,63.3,3,0
11,2017-10-09 00:55:00,11,68.9,27,64.3,26,59.6,64,63.2,3,0
12,2017-10-09 01:00:00,17,69.1,24,64.5,24,59.8,65,63.9,3,0
13,2017-10-09 01:05:00,10,69.2,25,64.6,25,59.9,60,63.4,3,0
14,2017-10-09 01:10:00,14,69.4,22,64.8,22,60.1,58,64.1,3,0
15,2017-10-09 01:15:00,24,69.6,26,65.1,26,60.4,76,64.9,3,0
16,2017-10-09 01:20:00,6,69.5,22,65.0,22,60.3,50,63.5,3,0
17,2017-10-09 01:25:00,10,69.5,25,64.9,25,60.2,60,63.7,3,0
18,2017-10-09 01:30:00,12,69.4,22,64.8,22,60.1,56,64.0,3,0
19,2017-10-09 01:35:00,7,69.4,22,64.8,22,60.1,51,63.4,3,0
20,2017-10-09 01:40:00,10,68.7,26,64.1,25,59.4,61,62.9,3,0
21,2017-10-09 01:45:00,11,69.1,26,64.5,26,59.8,63,63.4,3,0
22,2017-10-09 01:50:00,9,69.4,25,64.8,25,60.1,59,63.5,3,0
23,2017-10-09 01:55:00,8,69.4,23,64.8,23,60.1,54,63.5,3,0
24,2017-10-09 02:00:00,9,69.3,25,64.7,25,60.0,59,63.4,3,0
25,2017-10-09 02:05:00,8,69.5,23,64.9,23,60.2,54,63.6,3,0
26,2017-10-09 02:10:00,7,69.5,23,64.9,23,60.2,53,63.5,3,0
27,2017-10-09 02:15:00,15,69.5,23,64.9,23,60.2,61,64.3,3,0
28,2017-10-09 02:20:00,11,69.5,21,64.9,21,60.2,53,64.0,3,0
29,2017-10-09 02:25:00,8,69.5,23,64.9,23,60.2,54,63.6,3,0
30,2017-10-09 02:30:00,7,69.4,23,64.8,23,60.1,53,63.4,3,0
31,2017-10-09 02:35:00,10,68.9,21,64.3,21,59.6,52,63.3,3,0
32,2017-10-09 02:40:00,8,69.4,23,64.8,23,60.1,54,63.5,3,0
33,2017-10-09 02:45:00,6,69.3,22,64.8,22,60.0,50,63.2,3,0
34,2017-10-09 02:50:00,12,69.4,22,64.9,22,60.2,56,64.0,3,0
35,2017-10-09 02:55:00,7,69.0,23,64.3,23,59.7,53,62.9,3,0
36,2017-10-09 03:00:00,6,68.9,22,64.2,22,59.6,50,62.7,3,0
37,2017-10-09 03:05:00,5,69.2,21,64.6,21,59.9,47,63.0,3,0
38,2017-10-09 03:10:00,6,69.5,22,64.9,22,60.2,50,63.4,3,0
39,2017-10-09 03:15:00,5,69.4,21,64.9,21,60.2,47,63.2,3,0
40,2017-10-09 03:20:00,12,69.4,21,64.8,21,60.1,54,64.0,3,0
41,2017-10-09 03:25:00,13,68.7,22,64.0,22,59.4,57,63.3,3,0
42,2017-10-09 03:30:00,11,69.2,21,64.6,21,59.9,53,63.7,3,0
43,2017-10-09 03:35:00,15,69.4,23,64.8,23,60.1,61,64.2,3,0
