,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2017/12/25 0:00,14,69.4,29,64.8,28,60.1,71,63.9,3,0
1,2017/12/25 0:05,15,69.4,31,64.8,29,60.1,75,63.9,3,0
2,2017/12/25 0:10,13,69.5,28,64.9,27,60.2,68,63.9,3,0
3,2017/12/25 0:15,15,69.1,31,64.5,29,59.8,75,63.6,3,0
4,2017/12/25 0:20,9,69.2,25,64.6,24,59.9,58,63.4,3,0
5,2017/12/25 0:25,9,69.3,25,64.7,25,60,59,63.5,3,0
6,2017/12/25 0:30,16,68.9,32,64.2,31,59.6,79,63.3,3,0
7,2017/12/25 0:35,9,69.1,25,64.5,24,59.8,58,63.2,3,0
8,2017/12/25 0:40,12,69.2,28,64.6,27,59.9,67,63.5,3,0
9,2017/12/25 0:45,16,69.3,31,64.7,30,60,77,63.8,3,0
10,2017/12/25 0:50,11,69.3,26,64.8,26,60.1,63,63.6,3,0
11,2017/12/25 0:55,12,69.5,28,65,27,60.3,67,63.9,3,0
12,2017/12/25 1:00,11,69.6,27,65,26,60.3,64,63.8,3,0
13,2017/12/25 1:05,11,69.5,27,64.9,26,60.2,64,63.8,3,0
14,2017/12/25 1:10,17,69.5,24,64.9,23,60.2,64,64.4,3,0
15,2017/12/25 1:15,15,69.6,30,65.1,29,60.3,74,64.1,3,0
16,2017/12/25 1:20,10,69.6,25,65,25,60.3,60,63.8,3,0
17,2017/12/25 1:25,22,69.7,26,65.1,25,60.4,73,64.9,3,0
18,2017/12/25 1:30,15,69.5,23,64.9,23,60.2,61,64.3,3,0
19,2017/12/25 1:35,12,69.6,27,65,27,60.3,66,64,3,0
20,2017/12/25 1:40,13,69.8,29,65.2,28,60.5,70,64.2,3,0
21,2017/12/25 1:45,10,69.3,25,64.7,25,60,60,63.5,3,0
22,2017/12/25 1:50,12,69.4,28,64.9,27,60.2,67,63.8,3,0
23,2017/12/25 1:55,7,69.6,23,65,23,60.3,53,63.6,3,0
24,2017/12/25 2:00,10,69.6,25,65,25,60.3,60,63.8,3,0
25,2017/12/25 2:05,7,69.5,23,64.9,23,60.2,53,63.5,3,0
26,2017/12/25 2:10,8,69.7,24,65.1,23,60.4,55,63.8,3,0
27,2017/12/25 2:15,7,69.6,23,65,23,60.3,53,63.6,3,0
28,2017/12/25 2:20,12,69.7,22,65.1,22,60.4,56,64.2,3,0
29,2017/12/25 2:25,5,69.7,21,65.1,21,60.4,47,63.5,3,0
30,2017/12/25 2:30,8,69.9,24,65.4,24,60.7,56,64,3,0
31,2017/12/25 2:35,7,70,22,65.4,22,60.7,51,64,3,0
32,2017/12/25 2:40,8,69.9,24,65.3,24,60.6,56,63.9,3,0
33,2017/12/25 2:45,6,69.8,22,65.2,22,60.5,50,63.7,3,0
34,2017/12/25 2:50,5,69.8,21,65.2,21,60.5,47,63.6,3,0
35,2017/12/25 2:55,6,69.8,22,65.2,22,60.5,50,63.7,3,0
36,2017/12/25 3:00,5,69.7,21,65.1,21,60.4,47,63.5,3,0
37,2017/12/25 3:05,11,69.6,21,65,21,60.3,53,64.1,3,0
38,2017/12/25 3:10,5,69.7,21,65.1,21,60.4,47,63.5,3,0
39,2017/12/25 3:15,17,69.9,24,65.4,23,60.7,64,64.9,3,0
40,2017/12/25 3:20,12,69.8,22,65.2,22,60.5,56,64.4,3,0
41,2017/12/25 3:25,10,69.7,20,65.1,21,60.4,51,64,3,0
42,2017/12/25 3:30,5,69.6,21,65,21,60.3,47,63.4,3,0
43,2017/12/25 3:35,6,69.6,22,65,22,60.3,50,63.5,3,0
44,2017/12/25 3:40,9,69.6,19,65,20,60.3,48,63.9,3,0
45,2017/12/25 3:45,9,69.6,20,65,20,60.3,49,64,3,0
46,2017/12/25 3:50,10,69.6,21,65,21,60.3,52,64,3,0
47,2017/12/25 3:55,9,69.6,20,65,20,60.3,49,63.9,3,0
48,2017/12/25 4:00,9,69.5,20,64.9,20,60.2,49,63.9,3,0
49,2017/12/25 4:05,11,69.5,21,64.9,21,60.2,53,64,3,0
50,2017/12/25 4:10,11,69.4,21,64.9,21,60.2,53,64,3,0
51,2017/12/25 4:15,14,69.6,22,65,22,60.3,58,64.4,3,0
52,2017/12/25 4:20,13,69.5,22,64.9,22,60.2,57,64.2,3,0
53,2017/12/25 4:25,13,69.6,22,65,22,60.3,57,64.2,3,0
54,2017/12/25 4:30,10,69.5,20,64.9,21,60.2,51,63.9,3,0
55,2017/12/25 4:35,11,69.4,21,64.8,21,60.1,53,63.9,3,0
56,2017/12/25 4:40,11,69.5,21,64.9,21,60.2,53,64,3,0
57,2017/12/25 4:45,6,69.4,22,64.9,22,60.2,50,63.3,3,0
58,2017/12/25 4:50,11,69.3,21,64.8,21,60.1,53,63.8,3,0
59,2017/12/25 4:55,12,69.5,21,64.9,21,60.2,54,64.1,3,0
60,2017/12/25 5:00,7,69.5,23,64.9,23,60.2,53,63.5,3,0
61,2017/12/25 5:05,12,69.5,22,64.9,22,60.2,56,64,3,0
62,2017/12/25 5:10,7,69.6,23,65,23,60.3,53,63.6,3,0
63,2017/12/25 5:15,11,69.5,21,64.9,21,60.2,53,64,3,0
64,2017/12/25 5:20,5,69.5,21,65,21,60.3,47,63.4,3,0
65,2017/12/25 5:25,13,69.6,22,65,22,60.3,57,64.2,3,0
66,2017/12/25 5:30,10,69.6,20,65,21,60.3,51,64,3,0
67,2017/12/25 5:35,9,69.8,24,65.2,24,60.5,57,63.9,3,0
68,2017/12/25 5:40,7,69.6,22,65.1,22,60.4,51,63.7,3,0
69,2017/12/25 5:45,13,69.6,22,65.1,22,60.4,57,64.3,3,0
70,2017/12/25 5:50,10,69.7,21,65.2,21,60.5,52,64.2,3,0
71,2017/12/25 5:55,6,69.5,22,64.9,22,60.2,50,63.4,3,0
72,2017/12/25 6:00,8,69.4,24,64.9,24,60.2,56,63.5,3,0
73,2017/12/25 6:05,12,69.9,22,65.4,22,60.6,56,64.5,3,0
74,2017/12/25 6:10,22,69.5,26,65,25,60.3,73,64.7,3,0
75,2017/12/25 6:15,10,69.6,26,65,25,60.3,61,63.9,3,0
76,2017/12/25 6:20,11,69.6,27,65.1,26,60.4,64,64,3,0
77,2017/12/25 6:25,17,69.6,24,65.1,24,60.4,65,64.5,3,0
78,2017/12/25 6:30,10,69.5,26,64.9,25,60.2,61,63.7,3,0
79,2017/12/25 6:35,12,69,28,64.4,27,59.7,67,63.3,3,0
80,2017/12/25 6:40,12,69,27,64.4,27,59.7,66,63.3,3,0
81,2017/12/25 6:45,15,69.1,30,64.5,29,59.8,74,63.6,3,0
82,2017/12/25 6:50,9,69.3,24,64.7,24,60,57,63.4,3,0
83,2017/12/25 6:55,14,69.7,29,65.2,28,60.4,71,64.2,3,0
84,2017/12/25 7:00,8,69.6,24,65,23,60.3,55,63.7,3,0
85,2017/12/25 7:05,15,69.7,23,65.1,23,60.4,61,64.5,3,0
86,2017/12/25 7:10,9,69.7,25,65.1,25,60.4,59,63.8,3,0
87,2017/12/25 7:15,14,69.7,29,65.1,28,60.4,71,64.2,3,0
88,2017/12/25 7:20,12,69.6,27,65,27,60.3,66,63.9,3,0
89,2017/12/25 7:25,9,69.6,25,65,24,60.3,58,63.8,3,0
90,2017/12/25 7:30,13,69.6,29,65,28,60.3,70,64,3,0
91,2017/12/25 7:35,18,69.2,33,64.6,31,59.9,82,63.8,3,0
92,2017/12/25 7:40,15,69.6,31,65,29,60.3,75,64.1,3,0
93,2017/12/25 7:45,14,69.9,30,65.3,28,60.6,72,64.4,3,0
94,2017/12/25 7:50,14,69.8,30,65.3,29,60.6,73,64.3,3,0
95,2017/12/25 7:55,14,69.8,29,65.2,28,60.5,71,64.3,3,0
96,2017/12/25 8:00,14,69.2,30,64.6,29,59.9,73,63.6,3,0
97,2017/12/25 8:05,13,69,28,64.4,27,59.7,68,63.4,3,0
98,2017/12/25 8:10,35,69.5,32,64.9,31,60.2,98,65.1,3,0
99,2017/12/25 8:15,15,68.6,31,63.9,29,59.3,75,63.1,3,0
100,2017/12/25 8:20,13,68.8,29,64.2,28,59.5,70,63.2,3,0
101,2017/12/25 8:25,17,68.4,32,63.8,30,59.1,79,63,3,0
102,2017/12/25 8:30,13,68.5,29,63.9,28,59.2,70,62.9,3,0
