,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2018-01-29 00:00:00,9,69.4,25,64.8,25,60.1,59,63.5,3,0
1,2018-01-29 00:05:00,16,69.2,31,64.6,30,59.9,77,63.8,3,0
2,2018-01-29 00:10:00,12,69.3,28,64.7,27,60.0,67,63.6,3,0
3,2018-01-29 00:15:00,14,69.0,22,64.4,22,59.7,58,63.7,3,0
4,2018-01-29 00:20:00,23,69.1,27,64.5,26,59.8,76,64.3,3,0
5,2018-01-29 00:25:00,8,69.2,24,64.6,24,59.9,56,63.3,3,0
6,2018-01-29 00:30:00,10,69.5,25,64.9,25,60.2,60,63.7,3,0
7,2018-01-29 00:35:00,11,69.3,27,64.8,26,60.1,64,63.6,3,0
8,2018-01-29 00:40:00,9,69.2,24,64.6,24,59.9,57,63.4,3,0
9,2018-01-29 00:45:00,8,69.4,24,64.8,24,60.1,56,63.4,3,0
10,2018-01-29 00:50:00,8,69.4,23,64.8,23,60.1,54,63.5,3,0
11,2018-01-29 00:55:00,10,69.3,26,64.7,25,60.0,61,63.5,3,0
12,2018-01-29 01:00:00,9,69.3,25,64.7,25,60.0,59,63.4,3,0
13,2018-01-29 01:05:00,9,69.4,25,64.9,24,60.2,58,63.6,3,0
14,2018-01-29 01:10:00,10,69.3,26,64.8,25,60.1,61,63.6,3,0
15,2018-01-29 01:15:00,8,69.4,23,64.8,23,60.1,54,63.5,3,0
16,2018-01-29 01:20:00,8,69.4,23,64.8,23,60.1,54,63.5,3,0
17,2018-01-29 01:25:00,5,69.1,21,64.5,21,59.8,47,62.9,3,0
18,2018-01-29 01:30:00,14,69.2,22,64.6,22,59.9,58,63.9,3,0
19,2018-01-29 01:35:00,5,69.3,21,64.7,22,60.0,48,63.0,3,0
20,2018-01-29 01:40:00,6,69.4,22,64.8,22,60.1,50,63.3,3,0
21,2018-01-29 01:45:00,7,69.0,23,64.4,23,59.7,53,63.0,3,0
22,2018-01-29 01:50:00,5,69.2,21,64.6,22,59.9,48,63.0,3,0
23,2018-01-29 01:55:00,5,69.3,21,64.7,21,60.0,47,63.1,3,0
24,2018-01-29 02:00:00,7,69.4,23,64.9,23,60.2,53,63.4,3,0
25,2018-01-29 02:05:00,4,69.5,20,64.9,20,60.2,44,63.2,3,0
26,2018-01-29 02:10:00,11,69.6,21,65.0,21,60.3,53,64.1,3,0
27,2018-01-29 02:15:00,9,69.6,19,65.0,20,60.3,48,63.9,3,0
28,2018-01-29 02:20:00,13,69.6,22,65.0,22,60.3,57,64.3,3,0
29,2018-01-29 02:25:00,6,69.6,22,65.0,22,60.3,50,63.5,3,0
30,2018-01-29 02:30:00,6,69.3,22,64.7,22,60.0,50,63.2,3,0
31,2018-01-29 02:35:00,10,69.4,20,64.8,21,60.1,51,63.8,3,0
32,2018-01-29 02:40:00,11,69.5,21,64.9,21,60.2,53,64.0,3,0
33,2018-01-29 02:45:00,4,69.5,20,64.9,20,60.2,44,63.2,3,0
34,2018-01-29 02:50:00,8,69.2,24,64.6,24,59.9,56,63.2,3,0
35,2018-01-29 02:55:00,13,69.5,22,64.9,22,60.2,57,64.2,3,0
36,2018-01-29 03:00:00,12,69.4,22,64.8,22,60.1,56,64.0,3,0
37,2018-01-29 03:05:00,11,69.5,21,64.9,21,60.2,53,64.0,3,0
38,2018-01-29 03:10:00,10,69.6,20,65.0,21,60.3,51,64.0,3,0
39,2018-01-29 03:15:00,12,69.6,21,65.0,21,60.3,54,64.2,3,0
40,2018-01-29 03:20:00,12,69.4,21,64.8,21,60.1,54,64.0,3,0
41,2018-01-29 03:25:00,5,69.3,21,64.7,21,60.0,47,63.1,3,0
42,2018-01-29 03:30:00,7,69.3,22,64.7,22,60.0,51,63.3,3,0
43,2018-01-29 03:35:00,7,69.4,23,64.9,23,60.2,53,63.4,3,0
44,2018-01-29 03:40:00,12,69.4,22,64.8,22,60.1,56,64.0,3,0
45,2018-01-29 03:45:00,7,69.5,22,64.9,22,60.2,51,63.5,3,0
46,2018-01-29 03:50:00,8,68.9,23,64.3,23,59.6,54,63.0,3,0
47,2018-01-29 03:55:00,12,69.3,22,64.7,22,60.0,56,63.8,3,0
48,2018-01-29 04:00:00,10,69.4,21,64.9,21,60.2,52,63.8,3,0
49,2018-01-29 04:05:00,7,69.4,23,64.9,23,60.2,53,63.4,3,0
50,2018-01-29 04:10:00,14,69.3,22,64.7,22,60.0,58,64.0,3,0
51,2018-01-29 04:15:00,13,69.7,22,65.1,22,60.4,57,64.3,3,0
52,2018-01-29 04:20:00,17,69.9,24,65.3,24,60.6,65,64.8,3,0
53,2018-01-29 04:25:00,17,69.9,24,65.3,24,60.6,65,64.8,3,0
54,2018-01-29 04:30:00,22,69.3,26,64.8,25,60.0,73,64.5,3,0
55,2018-01-29 04:35:00,12,69.6,27,65.0,27,60.3,66,64.0,3,0
56,2018-01-29 04:40:00,11,68.6,27,63.9,26,59.3,64,62.8,3,0
57,2018-01-29 04:45:00,12,66.6,27,61.8,27,57.2,66,60.8,3,0
58,2018-01-29 04:50:00,14,66.8,29,62.0,28,57.4,71,61.2,3,0
59,2018-01-29 04:55:00,24,67.8,27,63.2,26,58.5,77,63.0,3,0
60,2018-01-29 05:00:00,11,66.8,27,62.1,26,57.5,64,61.1,3,0
61,2018-01-29 05:05:00,12,66.4,27,61.6,27,57.1,66,60.6,3,0
62,2018-01-29 05:10:00,17,69.6,32,65.0,31,60.3,80,64.2,3,0
63,2018-01-29 05:15:00,17,70.4,32,65.9,30,61.2,79,65.1,3,0
64,2018-01-29 05:20:00,18,71.0,33,66.5,31,61.8,82,65.7,3,0
65,2018-01-29 05:25:00,19,70.5,34,66.0,32,61.2,85,65.2,3,0
66,2018-01-29 05:30:00,38,71.3,34,66.8,32,62.0,104,67.0,3,0
67,2018-01-29 05:35:00,20,72.6,35,68.2,33,63.3,88,67.4,3,0
68,2018-01-29 05:40:00,18,71.2,33,66.7,31,61.9,82,65.9,3,0
69,2018-01-29 05:45:00,24,72.2,39,67.8,36,63.0,99,67.1,3,0
70,2018-01-29 05:50:00,17,72.6,32,68.2,31,63.4,80,67.3,3,0
71,2018-01-29 05:55:00,24,71.5,39,67.1,36,62.3,99,66.4,3,0
72,2018-01-29 06:00:00,23,68.6,38,63.9,35,59.3,96,63.3,3,0
73,2018-01-29 06:05:00,21,67.0,37,62.3,34,57.7,92,61.7,3,0
74,2018-01-29 06:10:00,27,66.4,42,61.6,39,57.1,108,61.2,3,0
75,2018-01-29 06:15:00,30,65.7,45,60.8,41,56.3,116,60.5,3,0
76,2018-01-29 06:20:00,26,66.4,40,61.6,37,57.0,103,61.2,3,0
77,2018-01-29 06:25:00,28,66.5,43,61.7,39,57.1,110,61.3,3,0
78,2018-01-29 06:30:00,31,67.2,46,62.4,42,57.8,119,62.0,3,0
79,2018-01-29 06:35:00,37,65.7,52,60.9,46,56.4,135,60.7,3,0
80,2018-01-29 06:40:00,38,64.5,54,59.6,48,55.1,140,59.4,3,0
81,2018-01-29 06:45:00,39,64.8,54,59.9,48,55.4,141,59.8,3,0
82,2018-01-29 06:50:00,40,64.5,54,59.6,48,55.1,142,59.4,3,0
83,2018-01-29 06:55:00,38,66.5,52,61.7,47,57.1,137,61.5,3,0
84,2018-01-29 07:00:00,34,66.2,49,61.4,44,56.9,127,61.1,3,0
85,2018-01-29 07:05:00,40,66.7,55,62.0,49,57.4,144,61.7,3,0
86,2018-01-29 07:10:00,44,67.3,58,62.6,52,58.0,154,62.4,3,0
87,2018-01-29 07:15:00,49,67.6,64,62.9,56,58.2,169,62.7,3,0
88,2018-01-29 07:20:00,44,68.9,58,64.2,51,59.6,153,64.0,3,0
89,2018-01-29 07:25:00,56,68.2,71,63.4,63,58.8,190,63.3,3,0
90,2018-01-29 07:30:00,50,67.0,64,62.2,57,57.6,171,62.1,3,0
91,2018-01-29 07:35:00,60,67.3,74,62.5,64,57.9,198,62.4,3,0
92,2018-01-29 07:40:00,54,67.0,68,62.2,60,57.6,182,62.1,3,0
93,2018-01-29 07:45:00,63,67.0,77,62.2,67,57.6,207,62.2,3,0
94,2018-01-29 07:50:00,57,66.2,72,61.4,64,56.8,193,61.3,3,0
95,2018-01-29 07:55:00,57,66.1,72,61.3,63,56.8,192,61.3,3,0
96,2018-01-29 08:00:00,66,67.9,81,63.3,70,58.6,217,63.2,3,0
97,2018-01-29 08:05:00,53,67.9,69,63.3,61,58.7,183,63.1,3,0
98,2018-01-29 08:10:00,61,67.4,76,62.8,66,58.1,203,62.7,3,0
99,2018-01-29 08:15:00,61,67.3,76,62.7,66,58.1,203,62.6,3,0
100,2018-01-29 08:20:00,56,67.8,71,63.2,62,58.6,189,63.0,3,0
101,2018-01-29 08:25:00,48,67.3,63,62.6,56,58.0,167,62.4,3,0
102,2018-01-29 08:30:00,55,66.8,70,62.1,62,57.5,187,62.0,3,0
103,2018-01-29 08:35:00,54,67.3,70,62.7,61,58.0,185,62.5,3,0
104,2018-01-29 08:40:00,58,67.0,73,62.3,64,57.7,195,62.1,3,0
105,2018-01-29 08:45:00,59,67.2,74,62.5,65,57.9,198,62.4,3,0
106,2018-01-29 08:50:00,58,67.2,72,62.4,63,57.8,193,62.3,3,0
107,2018-01-29 08:55:00,53,67.7,69,63.0,60,58.4,182,62.9,3,0
108,2018-01-29 09:00:00,56,68.9,71,64.3,62,59.6,189,64.1,3,0
109,2018-01-29 09:05:00,49,69.2,63,64.6,56,59.9,168,64.4,3,0
110,2018-01-29 09:10:00,30,66.7,45,62.0,41,57.4,116,61.6,3,0
111,2018-01-29 09:15:00,47,66.5,61,61.7,54,57.2,162,61.6,3,0
112,2018-01-29 09:20:00,49,66.0,64,61.3,57,56.7,170,61.1,3,0
113,2018-01-29 09:25:00,47,65.8,62,60.9,55,56.4,164,60.8,3,0
114,2018-01-29 09:30:00,53,66.6,68,61.8,60,57.2,181,61.7,3,0
115,2018-01-29 09:35:00,54,66.7,69,62.0,61,57.4,184,61.9,3,0
116,2018-01-29 09:40:00,55,66.9,69,62.3,60,57.6,184,62.2,3,0
117,2018-01-29 09:45:00,51,67.3,65,62.6,58,58.0,174,62.4,3,0
118,2018-01-29 09:50:00,45,67.5,60,62.9,53,58.2,158,62.6,3,0
119,2018-01-29 09:55:00,46,66.6,62,61.8,55,57.2,163,61.6,3,0
120,2018-01-29 10:00:00,50,67.3,64,62.6,57,58.0,171,62.4,3,0
121,2018-01-29 10:05:00,49,67.2,64,62.5,57,57.9,170,62.3,3,0
122,2018-01-29 10:10:00,45,67.1,60,62.4,53,57.8,158,62.2,3,0
123,2018-01-29 10:15:00,61,67.3,76,62.6,66,58.0,203,62.5,3,0
124,2018-01-29 10:20:00,49,67.1,64,62.4,57,57.8,170,62.2,3,0
125,2018-01-29 10:25:00,43,67.5,58,62.8,51,58.2,152,62.6,3,0
126,2018-01-29 10:30:00,53,67.0,68,62.3,60,57.7,181,62.1,3,0
127,2018-01-29 10:35:00,48,67.1,64,62.4,56,57.8,168,62.2,3,0
128,2018-01-29 10:40:00,50,66.9,65,62.2,58,57.6,173,62.0,3,0
129,2018-01-29 10:45:00,53,66.8,67,62.1,59,57.5,179,62.0,3,0
130,2018-01-29 10:50:00,59,67.2,74,62.6,65,57.9,198,62.4,3,0
131,2018-01-29 10:55:00,47,68.5,62,64.0,55,59.3,164,63.7,3,0
132,2018-01-29 11:00:00,60,67.5,76,62.8,66,58.2,202,62.7,3,0
133,2018-01-29 11:05:00,53,66.0,69,61.0,61,56.5,183,60.9,3,0
134,2018-01-29 11:10:00,50,66.5,65,61.6,58,57.0,173,61.5,3,0
135,2018-01-29 11:15:00,46,67.6,61,62.9,55,58.2,162,62.6,3,0
136,2018-01-29 11:20:00,56,66.3,71,61.5,63,56.9,190,61.4,3,0
137,2018-01-29 11:25:00,49,67.9,64,63.2,57,58.6,170,63.0,3,0
138,2018-01-29 11:30:00,62,67.1,76,62.4,67,57.8,205,62.3,3,0
139,2018-01-29 11:35:00,63,67.2,77,62.4,68,57.8,208,62.3,3,0
140,2018-01-29 11:40:00,60,67.4,75,62.6,66,58.0,201,62.5,3,0
141,2018-01-29 11:45:00,52,67.1,68,62.3,60,57.7,180,62.2,3,0
142,2018-01-29 11:50:00,58,66.8,73,62.0,64,57.5,195,62.0,3,0
143,2018-01-29 11:55:00,54,67.7,70,63.0,61,58.4,185,62.9,3,0
144,2018-01-29 12:00:00,49,68.6,64,64.0,57,59.3,170,63.8,3,0
145,2018-01-29 12:05:00,53,68.7,67,64.1,59,59.4,179,63.9,3,0
146,2018-01-29 12:10:00,58,69.1,74,64.5,65,59.8,197,64.3,3,0
147,2018-01-29 12:15:00,64,67.4,80,62.6,70,58.0,214,62.5,3,0
148,2018-01-29 12:20:00,55,67.8,71,63.0,62,58.4,188,62.9,3,0
149,2018-01-29 12:25:00,60,68.3,75,63.6,66,58.9,201,63.5,3,0
150,2018-01-29 12:30:00,58,67.3,73,62.5,64,57.9,195,62.4,3,0
151,2018-01-29 12:35:00,63,67.3,78,62.6,68,58.0,209,62.5,3,0
152,2018-01-29 12:40:00,57,67.3,73,62.6,64,58.0,194,62.4,3,0
153,2018-01-29 12:45:00,60,67.3,76,62.6,66,58.0,202,62.5,3,0
154,2018-01-29 12:50:00,57,66.8,72,62.1,64,57.5,193,62.0,3,0
155,2018-01-29 12:55:00,63,67.3,78,62.6,68,57.9,209,62.5,3,0
156,2018-01-29 13:00:00,59,66.7,75,61.8,65,57.3,199,61.8,3,0
157,2018-01-29 13:05:00,64,66.5,80,61.7,70,57.1,214,61.6,3,0
158,2018-01-29 13:10:00,65,66.7,81,61.9,71,57.3,217,61.9,3,0
159,2018-01-29 13:15:00,64,67.6,79,62.9,69,58.3,212,62.8,3,0
160,2018-01-29 13:20:00,58,67.5,74,62.8,65,58.2,197,62.7,3,0
161,2018-01-29 13:25:00,63,68.0,80,63.3,69,58.7,212,63.2,3,0
162,2018-01-29 13:30:00,66,68.8,82,64.2,71,59.5,219,64.1,3,0
163,2018-01-29 13:35:00,64,68.4,81,63.8,70,59.1,215,63.6,3,0
164,2018-01-29 13:40:00,65,67.3,82,62.6,72,58.0,219,62.5,3,0
165,2018-01-29 13:45:00,63,66.9,80,62.2,70,57.6,213,62.1,3,0
166,2018-01-29 13:50:00,64,67.3,80,62.6,69,58.0,213,62.5,3,0
