,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2017-10-23 00:00:00,12,69.4,27,64.8,27,60.1,66,63.7,3,0
1,2017-10-23 00:05:00,14,69.6,30,65.0,28,60.3,72,64.1,3,0
2,2017-10-23 00:10:00,19,70.1,34,65.5,32,60.8,85,64.7,3,0
3,2017-10-23 00:15:00,17,69.4,32,64.9,30,60.2,79,64.1,3,0
4,2017-10-23 00:20:00,13,69.7,29,65.1,28,60.4,70,64.1,3,0
5,2017-10-23 00:25:00,31,70.2,30,65.7,29,60.9,90,65.7,3,0
6,2017-10-23 00:30:00,13,69.7,29,65.1,28,60.4,70,64.1,3,0
7,2017-10-23 00:35:00,13,69.7,29,65.1,28,60.4,70,64.1,3,0
8,2017-10-23 00:40:00,8,69.4,24,64.8,24,60.1,56,63.4,3,0
9,2017-10-23 00:45:00,12,69.4,28,64.8,27,60.1,67,63.8,3,0
10,2017-10-23 00:50:00,13,69.6,28,65.0,27,60.3,68,64.0,3,0
11,2017-10-23 00:55:00,7,69.6,23,65.0,23,60.3,53,63.5,3,0
12,2017-10-23 01:00:00,9,69.6,25,65.0,24,60.3,58,63.8,3,0
13,2017-10-23 01:05:00,12,69.6,22,65.0,22,60.3,56,64.2,3,0
14,2017-10-23 01:10:00,11,69.3,26,64.6,26,59.9,63,63.5,3,0
15,2017-10-23 01:15:00,7,69.4,23,64.8,23,60.1,53,63.3,3,0
16,2017-10-23 01:20:00,11,69.5,26,64.9,26,60.2,63,63.7,3,0
17,2017-10-23 01:25:00,8,69.4,23,64.9,23,60.2,54,63.5,3,0
18,2017-10-23 01:30:00,6,69.5,22,64.9,22,60.2,50,63.4,3,0
19,2017-10-23 01:35:00,20,69.2,25,64.6,25,59.9,70,64.2,3,0
20,2017-10-23 01:40:00,6,69.3,22,64.7,22,60.0,50,63.2,3,0
21,2017-10-23 01:45:00,10,69.0,25,64.4,25,59.7,60,63.2,3,0
22,2017-10-23 01:50:00,8,69.3,24,64.7,24,60.0,56,63.3,3,0
23,2017-10-23 01:55:00,10,69.4,20,64.8,21,60.1,51,63.8,3,0
24,2017-10-23 02:00:00,6,69.5,22,64.9,22,60.2,50,63.4,3,0
25,2017-10-23 02:05:00,7,69.4,23,64.9,23,60.2,53,63.4,3,0
26,2017-10-23 02:10:00,7,69.2,22,64.6,22,59.9,51,63.2,3,0
27,2017-10-23 02:15:00,9,69.6,25,65.0,25,60.3,59,63.7,3,0
28,2017-10-23 02:20:00,9,69.6,25,65.1,24,60.4,58,63.8,3,0
29,2017-10-23 02:25:00,11,69.6,21,65.0,21,60.3,53,64.1,3,0
30,2017-10-23 02:30:00,6,69.2,22,64.6,22,59.9,50,63.1,3,0
31,2017-10-23 02:35:00,8,69.6,24,65.0,24,60.3,56,63.6,3,0
32,2017-10-23 02:40:00,7,69.3,22,64.8,22,60.1,51,63.4,3,0
33,2017-10-23 02:45:00,10,69.3,21,64.7,21,60.0,52,63.7,3,0
34,2017-10-23 02:50:00,13,69.6,22,65.0,22,60.3,57,64.2,3,0
35,2017-10-23 02:55:00,10,69.6,20,65.0,21,60.3,51,64.0,3,0
36,2017-10-23 03:00:00,9,69.6,20,65.1,20,60.4,49,64.0,3,0
37,2017-10-23 03:05:00,8,69.6,23,65.1,23,60.4,54,63.7,3,0
38,2017-10-23 03:10:00,11,69.7,21,65.2,21,60.5,53,64.3,3,0
39,2017-10-23 03:15:00,9,69.6,19,65.0,20,60.3,48,63.9,3,0
40,2017-10-23 03:20:00,9,69.6,19,65.1,20,60.4,48,64.0,3,0
41,2017-10-23 03:25:00,11,69.5,21,64.9,21,60.2,53,64.0,3,0
42,2017-10-23 03:30:00,6,69.1,22,64.5,22,59.8,50,62.9,3,0
43,2017-10-23 03:35:00,14,69.2,22,64.6,22,59.9,58,63.9,3,0
44,2017-10-23 03:40:00,12,68.9,22,64.3,22,59.6,56,63.4,3,0
45,2017-10-23 03:45:00,10,66.8,25,62.1,25,57.5,60,61.0,3,0
46,2017-10-23 03:50:00,13,67.8,22,63.2,22,58.5,57,62.4,3,0
47,2017-10-23 03:55:00,10,67.4,25,62.7,25,58.1,60,61.6,3,0
48,2017-10-23 04:00:00,13,68.5,22,63.9,22,59.2,57,63.1,3,0
49,2017-10-23 04:05:00,15,69.2,22,64.6,22,59.9,59,64.0,3,0
