,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2017-11-20 00:00:00,15,69.4,31,64.8,29,60.1,75,63.9,3,0
1,2017-11-20 00:05:00,19,69.3,34,64.7,32,60.0,85,64.0,3,0
2,2017-11-20 00:10:00,13,69.3,29,64.8,28,60.1,70,63.7,3,0
3,2017-11-20 00:15:00,13,69.3,29,64.7,28,60.0,70,63.7,3,0
4,2017-11-20 00:20:00,13,69.6,29,65.0,28,60.3,70,64.0,3,0
5,2017-11-20 00:25:00,13,69.5,28,64.9,27,60.2,68,63.9,3,0
6,2017-11-20 00:30:00,10,69.1,26,64.4,25,59.7,61,63.3,3,0
7,2017-11-20 00:35:00,12,68.9,27,64.2,26,59.6,65,63.2,3,0
8,2017-11-20 00:40:00,9,69.1,25,64.5,25,59.8,59,63.2,3,0
9,2017-11-20 00:45:00,9,69.0,24,64.4,24,59.7,57,63.2,3,0
10,2017-11-20 00:50:00,20,69.2,25,64.6,25,59.9,70,64.2,3,0
11,2017-11-20 00:55:00,7,69.1,23,64.5,23,59.8,53,63.0,3,0
12,2017-11-20 01:00:00,9,69.1,24,64.5,24,59.8,57,63.3,3,0
13,2017-11-20 01:05:00,9,69.3,25,64.7,25,60.0,59,63.4,3,0
14,2017-11-20 01:10:00,8,69.1,24,64.5,24,59.8,56,63.2,3,0
15,2017-11-20 01:15:00,9,69.3,25,64.7,24,60.0,58,63.5,3,0
16,2017-11-20 01:20:00,17,69.4,23,64.8,23,60.1,63,64.3,3,0
17,2017-11-20 01:25:00,7,69.6,23,65.0,23,60.3,53,63.6,3,0
18,2017-11-20 01:30:00,17,69.7,24,65.1,24,60.4,65,64.6,3,0
19,2017-11-20 01:35:00,17,69.6,23,65.0,23,60.3,63,64.5,3,0
20,2017-11-20 01:40:00,11,69.5,27,64.9,26,60.2,64,63.8,3,0
21,2017-11-20 01:45:00,7,69.4,23,64.8,23,60.1,53,63.4,3,0
22,2017-11-20 01:50:00,10,69.5,26,64.9,25,60.2,61,63.7,3,0
23,2017-11-20 01:55:00,8,69.5,24,65.0,24,60.3,56,63.6,3,0
24,2017-11-20 02:00:00,7,69.7,22,65.1,22,60.4,51,63.7,3,0
25,2017-11-20 02:05:00,10,69.9,25,65.3,25,60.6,60,64.1,3,0
26,2017-11-20 02:10:00,7,69.8,23,65.3,23,60.5,53,63.8,3,0
27,2017-11-20 02:15:00,6,69.8,22,65.2,22,60.5,50,63.7,3,0
28,2017-11-20 02:20:00,8,69.6,24,65.0,24,60.3,56,63.6,3,0
29,2017-11-20 02:25:00,8,69.5,20,64.9,20,60.2,48,63.7,3,0
30,2017-11-20 02:30:00,10,69.2,21,64.6,21,59.9,52,63.6,3,0
31,2017-11-20 02:35:00,13,69.6,22,65.0,22,60.3,57,64.2,3,0
32,2017-11-20 02:40:00,6,69.6,22,65.0,22,60.3,50,63.5,3,0
33,2017-11-20 02:45:00,7,69.3,23,64.8,23,60.1,53,63.3,3,0
34,2017-11-20 02:50:00,7,69.4,23,64.8,23,60.1,53,63.3,3,0
35,2017-11-20 02:55:00,14,68.8,22,64.2,22,59.5,58,63.5,3,0
36,2017-11-20 03:00:00,6,69.0,22,64.4,22,59.7,50,62.9,3,0
37,2017-11-20 03:05:00,11,69.1,21,64.5,21,59.8,53,63.6,3,0
38,2017-11-20 03:10:00,10,69.2,20,64.6,20,59.9,50,63.6,3,0
39,2017-11-20 03:15:00,10,69.4,20,64.9,20,60.2,50,63.9,3,0
40,2017-11-20 03:20:00,6,69.0,22,64.4,22,59.7,50,62.9,3,0
41,2017-11-20 03:25:00,7,69.2,22,64.6,23,59.9,52,63.1,3,0
42,2017-11-20 03:30:00,14,69.7,22,65.2,22,60.4,58,64.5,3,0
43,2017-11-20 03:35:00,13,69.4,22,64.8,22,60.1,57,64.1,3,0
44,2017-11-20 03:40:00,10,69.3,21,64.7,21,60.0,52,63.7,3,0
45,2017-11-20 03:45:00,7,69.0,23,64.3,23,59.7,53,62.9,3,0
46,2017-11-20 03:50:00,10,68.2,26,63.5,25,58.8,61,62.3,3,0
47,2017-11-20 03:55:00,16,68.5,23,63.9,23,59.2,62,63.3,3,0
48,2017-11-20 04:00:00,9,68.3,25,63.6,25,59.0,59,62.4,3,0
49,2017-11-20 04:05:00,9,68.8,24,64.2,24,59.5,57,62.9,3,0
50,2017-11-20 04:10:00,16,68.6,23,63.9,23,59.3,62,63.4,3,0
51,2017-11-20 04:15:00,14,68.4,22,63.7,22,59.0,58,63.0,3,0
