5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
12/11/2017 0:00,12,69.30,27,64.70,39,66.20,2,0.00
12/11/2017 0:05,15,69.30,30,64.70,45,66.30,2,0.00
12/11/2017 0:10,12,69.40,27,64.80,39,66.30,2,0.00
12/11/2017 0:15,10,69.30,26,64.70,36,66.00,2,0.00
12/11/2017 0:20,11,69.40,26,64.80,37,66.20,2,0.00
12/11/2017 0:25,8,69.30,23,64.70,31,65.90,2,0.00
12/11/2017 0:30,9,69.30,25,64.70,34,65.90,2,0.00
12/11/2017 0:35,8,69.20,23,64.60,31,65.80,2,0.00
12/11/2017 0:40,6,69.40,21,64.70,27,65.80,2,0.00
12/11/2017 0:45,10,69.40,25,64.80,35,66.10,2,0.00
12/11/2017 0:50,5,69.40,21,64.80,26,65.70,2,0.00
12/11/2017 0:55,6,69.30,21,64.70,27,65.80,2,0.00
12/11/2017 1:00,7,69.30,22,64.70,29,65.80,2,0.00
12/11/2017 1:05,8,69.40,23,64.80,31,66.00,2,0.00
12/11/2017 1:10,8,69.30,24,64.70,32,65.90,2,0.00
12/11/2017 1:15,4,69.30,19,64.70,23,65.50,2,0.00
12/11/2017 1:20,13,69.30,21,64.70,34,66.50,2,0.00
12/11/2017 1:25,8,69.40,24,64.80,32,66.00,2,0.00
12/11/2017 1:30,10,69.30,25,64.70,35,66.00,2,0.00
12/11/2017 1:35,6,69.40,21,64.80,27,65.80,2,0.00
12/11/2017 1:40,5,69.40,21,64.80,26,65.70,2,0.00
12/11/2017 1:45,8,69.30,23,64.60,31,65.80,2,0.00
12/11/2017 1:50,5,69.30,21,64.70,26,65.60,2,0.00
12/11/2017 1:55,13,69.10,21,64.40,34,66.20,2,0.00
12/11/2017 2:00,10,69.20,20,64.60,30,66.10,2,0.00
12/11/2017 2:05,6,69.30,21,64.70,27,65.70,2,0.00
