,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
0,2018-01-22 00:00:00,80,65.1,14,69.7,11,62.7,105,65.5,3,100
1,2018-01-22 00:05:00,72,80.2,25,70.6,9,62.2,106,76.4,3,100
2,2018-01-22 00:10:00,76,73.6,21,69.8,10,62.3,107,71.8,3,100
3,2018-01-22 00:15:00,103,79.4,14,69.2,7,62.2,124,77.3,3,100
4,2018-01-22 00:20:00,64,79.0,7,68.5,7,62.3,78,76.6,3,100
5,2018-01-22 00:25:00,87,72.0,21,67.7,3,62.3,111,70.9,3,100
6,2018-01-22 00:30:00,86,70.3,19,68.3,5,62.3,110,69.6,3,100
7,2018-01-22 00:35:00,84,75.1,14,67.9,5,62.3,103,73.5,3,100
8,2018-01-22 00:40:00,70,65.9,14,68.4,8,61.5,92,65.9,3,100
9,2018-01-22 00:45:00,74,76.8,19,68.2,4,61.9,97,74.5,3,100
10,2018-01-22 00:50:00,75,75.7,13,68.3,4,62.2,92,74.1,3,100
11,2018-01-22 00:55:00,79,78.9,13,67.8,9,62.1,101,76.0,3,100
12,2018-01-22 01:00:00,101,80.3,13,68.6,7,62.3,121,78.0,3,100
13,2018-01-22 01:05:00,108,81.9,18,68.8,6,62.4,132,79.2,3,100
14,2018-01-22 01:10:00,71,77.4,11,69.0,1,62.4,83,76.1,3,100
15,2018-01-22 01:15:00,72,73.0,6,69.2,4,62.4,82,72.2,3,100
16,2018-01-22 01:20:00,98,72.5,7,68.6,1,62.6,106,72.1,3,100
17,2018-01-22 01:25:00,92,81.9,2,69.0,5,62.5,99,80.7,3,100
18,2018-01-22 01:30:00,106,81.9,3,69.2,2,62.6,111,81.2,3,100
19,2018-01-22 01:35:00,66,65.8,8,69.2,3,62.5,77,66.0,3,100
20,2018-01-22 01:40:00,49,69.2,10,69.4,6,62.7,65,68.6,3,100
21,2018-01-22 01:45:00,98,81.3,4,69.5,6,62.1,108,79.8,3,100
22,2018-01-22 01:50:00,77,65.3,6,69.6,1,62.4,84,65.6,3,100
23,2018-01-22 01:55:00,90,67.9,3,69.6,2,62.5,95,67.8,3,100
24,2018-01-22 02:00:00,44,67.2,8,69.6,5,62.5,57,67.1,3,100
25,2018-01-22 02:05:00,82,75.1,4,69.5,4,62.6,90,74.3,3,100
26,2018-01-22 02:10:00,64,74.6,6,69.2,0,62.6,70,74.1,3,100
27,2018-01-22 02:15:00,55,72.2,7,68.6,5,62.6,67,71.1,3,100
28,2018-01-22 02:20:00,79,76.5,6,68.9,0,62.6,85,76.0,3,100
29,2018-01-22 02:25:00,104,79.5,7,69.2,2,62.3,113,78.6,3,100
30,2018-01-22 02:30:00,58,68.8,8,69.1,3,62.4,69,68.6,3,100
31,2018-01-22 02:35:00,66,72.8,9,68.4,0,62.4,75,72.3,3,100
32,2018-01-22 02:40:00,95,74.5,5,68.5,4,62.5,104,73.8,3,100
33,2018-01-22 02:45:00,93,75.0,3,68.9,3,62.5,99,74.4,3,100
34,2018-01-22 02:50:00,82,72.5,7,68.1,3,62.6,92,71.8,3,100
35,2018-01-22 02:55:00,84,66.8,3,68.9,4,62.4,91,66.7,3,100
36,2018-01-22 03:00:00,82,77.0,8,68.3,1,62.2,91,76.1,3,100
37,2018-01-22 03:05:00,72,76.7,9,68.3,2,62.4,83,75.4,3,100
38,2018-01-22 03:10:00,75,79.8,3,69.1,1,62.7,79,79.2,3,100
39,2018-01-22 03:15:00,102,81.5,6,68.4,3,62.6,111,80.3,3,100
40,2018-01-22 03:20:00,82,72.8,5,68.3,0,62.6,87,72.5,3,100
41,2018-01-22 03:25:00,102,78.7,10,63.9,4,62.5,116,76.9,3,100
42,2018-01-22 03:30:00,83,78.4,6,66.9,2,62.5,91,77.3,3,100
43,2018-01-22 03:35:00,89,78.2,5,68.2,6,62.2,100,76.7,3,100
44,2018-01-22 03:40:00,87,79.3,8,69.1,2,62.4,97,78.1,3,100
45,2018-01-22 03:45:00,75,81.9,6,68.6,4,62.0,85,80.0,3,100
46,2018-01-22 03:50:00,74,74.3,6,68.6,3,62.2,83,73.5,3,100
47,2018-01-22 03:55:00,56,76.7,7,68.2,3,62.5,66,75.2,3,100
48,2018-01-22 04:00:00,92,78.7,6,67.9,2,63.1,100,77.7,3,100
49,2018-01-22 04:05:00,71,72.6,9,67.6,0,63.1,80,72.0,3,100
50,2018-01-22 04:10:00,73,67.5,7,67.9,2,62.8,82,67.4,3,100
51,2018-01-22 04:15:00,79,61.0,7,68.8,0,62.8,86,61.6,3,100
52,2018-01-22 04:20:00,80,77.5,12,67.7,2,62.8,94,75.9,3,100
53,2018-01-22 04:25:00,85,75.4,12,67.1,2,62.7,99,74.1,3,100
54,2018-01-22 04:30:00,69,71.9,6,66.8,2,62.5,77,71.3,3,100
55,2018-01-22 04:35:00,72,64.7,10,68.1,2,62.4,84,65.1,3,100
56,2018-01-22 04:40:00,91,66.3,11,65.8,0,62.4,102,66.2,3,100
57,2018-01-22 04:45:00,86,70.6,20,59.4,4,61.9,110,68.2,3,100
58,2018-01-22 04:50:00,66,60.2,16,60.1,4,62.1,86,60.3,3,100
59,2018-01-22 04:55:00,82,66.6,29,60.1,2,62.3,113,64.9,3,100
60,2018-01-22 05:00:00,94,69.1,27,57.0,2,62.5,123,66.3,3,100
61,2018-01-22 05:05:00,103,72.7,35,54.6,2,62.5,140,68.0,3,100
62,2018-01-22 05:10:00,85,69.3,27,58.6,2,62.6,114,66.6,3,100
63,2018-01-22 05:15:00,93,70.3,28,62.3,2,62.2,123,68.3,3,100
64,2018-01-22 05:20:00,82,60.1,32,62.5,4,62.3,118,60.8,3,100
65,2018-01-22 05:25:00,100,70.7,25,60.2,1,62.5,126,68.6,3,100
66,2018-01-22 05:30:00,87,73.1,29,54.5,6,62.3,122,68.1,3,100
67,2018-01-22 05:35:00,80,67.6,31,56.4,1,62.5,112,64.5,3,100
